,0
1,ジュウナナ「ワタシガショモツバカリカウノヲミテ、オクサンハスコシキモノヲコシラエロトイイマシタ
2,uuaaaaiaoouaaiauooieouaauoiiooooiaeooiiaia
0,私は実際田舎で織った木綿ものしかもっていなかったのです
1,ワタシハジッサイイナカデオッタモメンモノシカモッテイナカッタノデス
2,aaiaiaiiaaeouaoeooiaoueiaauaoeu
0,その頃の学生は絹の入った着物を肌に着けませんでした
1,ソノコロノガクセイハキヌノハイッタキモノヲハダニツケマセンデシタ
2,oooooaueiaiuoaiuaioooaaiueaeeia
0,私の友達に横浜の商人か何かで、宅はなかなか派出に暮しているものがありましたが、そこへある時羽二重の胴着が配達で届いた事があります
1,ワタシノトモダチニヨコハマノショウニンカナニカデ、タクハナカナカハシュツニクラシテイルモノガアリマシタガ、ソコヘアルトキハブタエノドウギガハイタツデトドイタコトガアリマス
2,aaioooaiiooaaoouiaaiaeauaaaaaauuiuaieiuooaaiaiaaooeauoiauaeoouiaaiaueooiaooaaiau
0,すると皆ながそれを見て笑いました
1,スルトミナナガソレヲミテワライマシタ
2,uuoiaaaoeoieaaiaia
0,その男は恥ずかしがって色々弁解しましたが、折角の胴着を行李の底へ放り込んで利用しないのです
1,ソノオトコハハズカシガッテイロイロベンカイシマシタガ、セッカクノドウギヲコウリノソコヘホウリコンデリヨウシナイノデス
2,oooooaauaiaueioioenaiiaiaaeauoouioouioooeouioeiouiaioeu
0,それをまた大勢が寄ってたかって、わざと着せました
1,ソレヲマタオオゼイガヨッテタカッテ、ワザトキセマシタ
2,oeoaaooeiaoueaaueaaoieaia
0,すると運悪くその胴着に蝨がたかりました
1,スルトウンワルクソノドウギニシラミガタカリマシタ
2,uuounauuooouiiiaiaaaiaia
0,友達はちょうど幸いとでも思ったのでしょう、評判の胴着をぐるぐると丸めて、散歩に出たついでに、根津の大きな泥溝の中へ棄ててしまいました
1,トモダチハチョウドサイワイトデモオモッタノデショウ、ヒョウバンノドウギヲグルグルトマルメテ、サンポニデタツイデニ、ネヅノオオキナドロミゾノナカヘステテシマイマシタ
2,ooaiaouoaiaioeooouaoeououaoouiouuuuoaueeanoieauieieuoooiaooiooaaeueeiaiaia
0,その時いっしょに歩いていた私は、橋の上に立って笑いながら友達の所作を眺めていましたが、私の胸のどこにも勿体ないという気は少しも起りませんでした
1,ソノトキイッショニアルイテイタワタシハ、ハシノジョウニタッテワライナガラトモダチノショサヲナガメテイマシタガ、ワタシノムネノドコニモモッタイナイトイウキハスコシモオコリマセンデシタ
2,oooiioiauieiaaaiaaioouiaueaaiaaaooaiooaoaaeeiaiaaaaioueoooiooaiaioiuiauoioooiaeeia
0,その頃から見ると私も大分大人になっていました
1,ソノコロカラミルトワタシモオオイタオトナニナッテイマシタ
2,ooooaaiuoaaioooiaooaiaueiaia
0,けれどもまだ自分で余所行の着物を拵えるというほどの分別は出なかったのです
1,ケレドモマダジブンデヨショギョウノキモノヲコシラエルトイウホドノフンベツハデナカッタノデス
2,eeooaaiueooouoiooooiaeuoiuooouneuaeaauaoeu
0,私は卒業して髯を生やす時代が来なければ、服装の心配などはするに及ばないものだという変な考えをもっていたのです
1,ワタシハソツギョウシテヒゲヲハヤスジダイガコナケレバ、フクソウノシンパイナドハスルニオヨバナイモノダトイウヘンナカンガエヲモッテイタノデス
2,aaiaououieieoaauiaiaoaeeauuouoinaiaoauuiooaaiooaoiueaanaeooueiaoeu
0,それで奥さんに書物は要るが着物は要らないといいました
1,ソレデオクサンニショモツハイルガキモノハイラナイトイイマシタ
2,oeeouaioouaiuaiooaiaaioiiaia
0,奥さんは私の買う書物の分量を知っていました
1,オクサンハワタシノカウショモツノブンリョウヲシッテイマシタ
2,ouaaaaioauoouounouoiueiaia
0,買った本をみんな読むのかと聞くのです
1,カッタホンヲミンナヨムノカトキクノデス
2,auaooinaouoaoiuoeu
0,私の買うものの中には字引きもありますが、当然眼を通すべきはずでありながら、頁さえ切ってないのも多少あったのですから、私は返事に窮しました
1,ワタシノカウモノノナカニハジビキモアリマスガ、トウゼンメヲトオスベキハズデアリナガラ、ページサエキッテナイノモタショウアッタノデスカラ、ワタシハヘンジニキュウシマシタ
2,aaioauoooaaiaiiioaiauaoueeoooueiaueaiaaaeiaeiueaiooaouauaoeuaaaaiaeniiiuuiaia
0,私はどうせ要らないものを買うなら、書物でも衣服でも同じだという事に気が付きました
1,ワタシハドウセイラナイモノヲカウナラ、ショモツデモイフクデモオナジダトイウコトニキガツキマシタ
2,aaiaoueiaaioooauaaooueoiuueooaiaoiuooiiauiaia
0,その上私は色々世話になるという口実の下に、お嬢さんの気に入るような帯か反物を買ってやりたかったのです
1,ソノジョウワタシハイロイロゼワニナルトイウコウジツノシタニ、オジョウサンノキニイルヨウナオビカタンモノヲカッテヤリタカッタノデス
2,ooouaaiaioioeaiauoiuouiuoiaioouaoiiiuouaoiaanoooaueaiaauaoeu
0,それで万事を奥さんに依頼しました
1,ソレデバンジヲオクサンニイライシマシタ
2,oeeanioouaiiaiiaia
0,奥さんは自分一人で行くとはいいません
1,オクサンハジブンイチニンデイクトハイイマセン
2,ouaaiuiiieiuoaiiae
0,私にもいっしょに来いと命令するのです
1,ワタシニモイッショニコイトメイレイスルノデス
2,aaiioioioioeieiuuoeu
0,お嬢さんも行かなくてはいけないというのです
1,オジョウサンモイカナクテハイケナイトイウノデス
2,oouaoiaaueaieaioiuoeu
0,今と違った空気の中に育てられた私どもは、学生の身分として、あまり若い女などといっしょに歩き廻る習慣をもっていなかったものです
1,イマトチガッタクウキノナカニソダテラレタワタシドモハ、ガクセイノミブントシテ、アマリワカイオンナナドトイッショニアルキメグルシュウカンヲモッテイナカッタモノデス
2,iaoiauauuioaaioaeaeaaaiooaaueioiuoieaaiaaionaaooioiauieuuuuaooueiaauaooeu
0,その頃の私は今よりもまだ習慣の奴隷でしたから、多少躊躇しましたが、思い切って出掛けました
1,ソノコロノワタシハイマヨリモマダシュウカンノドレイデシタカラ、タショウチュウチョシマシタガ、オモイキッテデカケマシタ
2,oooooaaiaiaoioaauuaooeieiaaaaouuuoiaiaaooiiueeaeaia
0,お嬢さんは大層着飾っていました
1,オジョウサンハタイソウキカザッテイマシタ
2,oouaaaiouiaaueiaia
0,地体が色の白いくせに、白粉を豊富に塗ったものだからなお目立ちます
1,チタイガイロノシロイクセニ、オシロイヲホウフニヌッタモノダカラナオメダチマス
2,iaiaiooioiueioioioouuiuuaooaaaaoeaiau
0,往来の人がじろじろ見てゆくのです
1,オウライノヒトガジロジロミテユクノデス
2,ouaioioaioioieuuoeu
0,そうしてお嬢さんを見たものはきっとその視線をひるがえして、私の顔を見るのだから、変なものでした
1,ソウシテオジョウサンヲミタモノハキットソノシセンヲヒルガエシテ、ワタシノカオヲミルノダカラ、ヘンナモノデシタ
2,ouieoouaoiaooaioooieoiuaeieaaioaooiuoaaaeaooeia
0,三人は日本橋へ行って買いたいものを買いました
1,サンニンハニホンバシヘイッテカイタイモノヲカイマシタ
2,aiaionaieiueaiaioooaiaia
0,買う間にも色々気が変るので、思ったより暇がかかりました
1,カウマニモイロイロキガカワルノデ、オモッタヨリヒマガカカリマシタ
2,auaioioioiaaauoeoouaoiiaaaaiaia
0,奥さんはわざわざ私の名を呼んでどうだろうと相談をするのです
1,オクサンハワザワザワタシノナヲヨンデドウダロウトソウダンヲスルノデス
2,ouaaaaaaaaioaooeouaouoouaouuoeu
0,時々反物をお嬢さんの肩から胸へ竪に宛てておいて、私に二、三歩遠退いて見てくれろというのです
1,トキドキタンモノヲオジョウサンノカタカラムネヘタテニアテテオイテ、ワタシニニ、サンホトオノイテミテクレロトイウノデス
2,oioianooooouaoaaaaueeaeiaeeoieaaiiiaooooieieueooiuoeu
0,私はそのたびごとに、それは駄目だとか、それはよく似合うとか、とにかく一人前の口を聞きました
1,ワタシハソノタビゴトニ、ソレハダメダトカ、ソレハヨクニアウトカ、トニカクイチニンマエノクチヲキキマシタ
2,aaiaooaiooioeaaeaoaoeaouiauoaoiauiiinaeouioiiaia
0,こんな事で時間が掛って帰りは夕飯の時刻になりました
1,コンナジデジカンガカカッテカエリハユウハンノジコクニナリマシタ
2,onaieiaaaaueaeiauuaoiouiaiaia
0,奥さんは私に対するお礼に何かご馳走するといって、木原店という寄席のある狭い横丁へ私を連れ込みました
1,オクサンハワタシニタイスルオレイニナニカゴチソウスルトイッテ、キハラテントイウヨセノアルセマイヨコチョウヘワタシヲツレコミマシタ
2,ouaaaaiiaiuuoeiiaiaoiouuuoiueiaaeoiuoeoaueaioooueaaioueoiaia
0,横丁も狭いが、飯を食わせる家も狭いものでした
1,ヨコチョウモセマイガ、メシヲクワセルイエモセマイモノデシタ
2,ooouoeaiaeiouaeuieoeaiooeia
0,この辺の地理を一向心得ない私は、奥さんの知識に驚いたくらいです
1,コノヘンノチリヲイッコウココロエナイワタシハ、オクサンノチシキニオドロイタクライデス
2,ooeoiioiouoooeaiaaiaouaoiiiioooiauaieu
0,我々は夜に入って家へ帰りました
1,ワレワレハヨルニハイッテイエヘカエリマシタ
2,aeaeaouiaiueieeaeiaia
0,その翌日は日曜でしたから、私は終日室の中に閉じ籠っていました
1,ソノヨクジツハニチヨウデシタカラ、ワタシハシュウジツシツノナカニトジコモッテイマシタ
2,ooouiuaiioueiaaaaaiauuiuiuoaaioiooueiaia
0,月曜になって、学校へ出ると、私は朝っぱらそうそう級友の一人から調戯われました
1,ゲツヨウニナッテ、ガッコウヘデルト、ワタシハアサッパラソウソウキュウユウノイチニンカラシラベオドケワレマシタ
2,euouiaueaoueeuoaaiaaaaaououiuuuuoiiiaaiaeooeaeaia
0,いつ妻を迎えたのかといってわざとらしく聞かれるのです
1,イツツマヲムカエタノカトイッテワザトラシクキカレルノデス
2,iuuaouaeaoaoiueaaoaiuiaeuoeu
0,それから私の細君は非常に美人だといって賞めるのです
1,ソレカラワタシノサイクンハヒジョウニビジンダトイッテショウメルノデス
2,oeaaaaioaiuaiouiiiaoiueoueuoeu
0,私は三人連で日本橋へ出掛けたところを、その男にどこかで見られたものとみえます
1,ワタシハサンニンレンデニホンバシヘデカケタトコロヲ、ソノオトコニドコカデミラレタモノトミエマス
2,aaiaaieeionaieeaeaoooooooooiooaeiaeaoooieau
0,十八「私は宅へ帰って奥さんとお嬢さんにその話をしました
1,ジュウハチ「ワタシハタクヘカエッテオクサントオジョウサンニソノハナシヲシマシタ
2,uuaiaaiaaueaeueouaooouaiooaaioiaia
0,奥さんは笑いました
1,オクサンハワライマシタ
2,ouaaaaiaia
0,しかし定めて迷惑だろうといって私の顔を見ました
1,シカシサダメテメイワクダロウトイッテワタシノカオヲミマシタ
2,iaiaaeeeiauaouoiueaaioaooiaia
0,私はその時腹のなかで、男はこんな風にして、女から気を引いて見られるのかと思いました
1,ワタシハソノトキハラノナカデ、オトコハコンナフウニシテ、オンナカラキヲヒイテミラレルノカトオモイマシタ
2,aaiaoooiaaoaaeoooaonauuiieonaaaioiieiaeuoaoooiaia
0,奥さんの眼は充分私にそう思わせるだけの意味をもっていたのです
1,オクサンノメハジュウブンワタシニソウオモワセルダケノイミヲモッテイタノデス
2,ouaoeauuuaaiiouooaeuaeoiiooueiaoeu
0,私はその時自分の考えている通りを直截に打ち明けてしまえば好かったかも知れません
1,ワタシハソノトキジブンノカンガエテイルトオリヲチョクセツニウチアケテシマエバヨカッタカモシレマセン
2,aaiaoooiiuoanaeeiuooiooueuiuiaeeiaeaoauaaoieae
0,しかし私にはもう狐疑という薩張りしない塊りがこびり付いていました
1,シカシワタシニハモウコギトイウ薩バリシナイカタマリリガコビリツイテイマシタ
2,iaiaaiiaouoioiuauaiiaiaaaiiaoiiuieiaia
0,私は打ち明けようとして、ひょいと留まりました
1,ワタシハウチアケヨウトシテ、ヒョイトトマリマシタ
2,aaiauiaeouoieoiooaiaia
0,そうして話の角度を故意に少し外らしました
1,ソウシテハナシノカクドヲコイニスコシソラシマシタ
2,ouieaaioauoooiiuoioaiaia
0,私は肝心の自分というものを問題の中から引き抜いてしまいました
1,ワタシハカンジンノジブントイウモノヲモンダイノナカカラヒキヌイテシマイマシタ
2,aaiaanioiuoiuoooonaioaaaaiiuieiaiaia
0,そうしてお嬢さんの結婚について、奥さんの意中を探ったのです
1,ソウシテオジョウサンノケッコンニツイテ、オクサンノイチュウヲサグッタノデス
2,ouieoouaoeoiuieouaoiuuoauuaoeu
0,奥さんは二、三そういう話のないでもないような事を、明らかに私に告げました
1,オクサンハニ、サンソウイウハナシノナイデモナイヨウナコトヲ、アキラカニワタシニツゲマシタ
2,ouaaiaouiuaaioaieoaiouaoooaiaaiaaiiueaia
0,しかしまだ学校へ出ているくらいで年が若いから、こちらではさほど急がないのだと説明しました
1,シカシマダガッコウヘデテイルクライデトシガワカイカラ、コチラデハサホドイソガナイノダトセツメイシマシタ
2,iaiaaaoueeeiuuaieoiaaaiaaoiaeaaooioaaioaoeueiiaia
0,奥さんは口へは出さないけれども、お嬢さんの容色に大分重きを置いているらしく見えました
1,オクサンハクチヘハダサナイケレドモ、オジョウサンノヨウショクニオオイタオモキヲオイテイルラシクミエマシタ
2,ouaauieaaaaieeoooouaoououiooiaooiooieiuaiuieaia
0,極めようと思えばいつでも極められるんだからというような事さえ口外しました
1,キワメヨウトオモエバイツデモキワメラレルンダカラトイウヨウナコトサエコウガイシマシタ
2,iaeouoooeaiueoiaeaeuaaaoiuouaooaeouaiiaia
0,それからお嬢さんより外に子供がないのも、容易に手離したがらない源因になっていました
1,ソレカラオジョウサンヨリソトニコドモガナイノモ、ヨウイニテハナシタガラナイミナモトインニナッテイマシタ
2,oeaaoouaoiooioooaaiooouiieaaiaaaaiiaooiiaueiaia
0,嫁にやるか、聟を取るか、それにさえ迷っているのではなかろうかと思われるところもありました
1,ヨメニヤルカ、ムコヲトルカ、ソレニサエマヨッテイルノデハナカロウカトオモワレルトコロモアリマシタ
2,oeiauauooouaoeiaeaoueiuoeaaaouaoooaeuooooaiaia
0,話しているうちに、私は色々の知識を奥さんから得たような気がしました
1,ハナシテイルウチニ、ワタシハイロイロノチシキヲオクサンカラエタヨウナキガシマシタ
2,aaieiuuiiaaiaioiooiiioouaaaeaouaiaiaia
0,しかしそれがために、私は機会を逸したと同様の結果に陥ってしまいました
1,シカシソレガタメニ、ワタシハキカイヲイッシタトドウヨウノケッカニオチイッテシマイマシタ
2,iaioeaaeiaaiaiaioiiaoououoeaioiiueiaiaia
0,私は自分について、ついに一言も口を開く事ができませんでした
1,ワタシハジブンニツイテ、ツイニヒトコトモクチヲヒラクコトガデキマセンデシタ
2,aaiaiuiuieuiiioooouioiauooaeiaeeia
0,私は好い加減なところで話を切り上げて、自分の室へ帰ろうとしました
1,ワタシハイイカゲンナトコロデハナシヲキリアゲテ、ジブンノシツヘカエロウトシマシタ
2,aaiaiiaeaoooeaaioiiaeeiuoiueaeouoiaia
0,さっきまで傍にいて、あんまりだわとか何とかいって笑ったお嬢さんは、いつの間にか向うの隅に行って、背中をこっちへ向けていました
1,サッキマデハタニイテ、アンマリダワトカナニトカイッテワラッタオジョウサンハ、イツノマニカムコウノスミニイッテ、セナカヲコッチヘムケテイマシタ
2,aiaeaaiieanaiaaoaaioaiueaauaoouaaiuoaiauououiiiueeaaooieueeiaia
0,私は立とうとして振り返った時、その後姿を見たのです
1,ワタシハリットウトシテフリカエッタトキ、ソノウシロスガタヲミタノデス
2,aaiaiouoieuiaeuaoioouiouaaoiaoeu
0,後姿だけで人間の心が読めるはずはありません
1,ウシロスガタダケデニンゲンノココロガヨメルハズハアリマセン
2,uiouaaaeeineooooaoeuauaaiae
0,お嬢さんがこの問題についてどう考えているか、私には見当が付きませんでした
1,オジョウサンガコノモンダイニツイテドウカンガエテイルカ、ワタシニハケントウガツキマセンデシタ
2,oouaaooonaiiuieouanaeeiuaaaiiaenouauiaeeia
0,お嬢さんは戸棚を前にして坐っていました
1,オジョウサンハトダナヲマエニシテスワッテイマシタ
2,oouaaoaaoaeiieuaueiaia
0,その戸棚の一尺ばかり開いている隙間から、お嬢さんは何か引き出して膝の上へ置いて眺めているらしかったのです
1,ソノトダナノイチシャクバカリヒライテイルスキマカラ、オジョウサンハナニカヒキダシテヒザノウエヘオイテナガメテイルラシカッタノデス
2,oooaaoiiauaaiiaieiuuiaaaoouaaaiaiiaieiaoueeoieaaeeiuaiauaoeu
0,私の眼はその隙間の端に、一昨日買った反物を見付け出しました
1,ワタシノメハソノスキマノハシタニ、オトトイカッタタンモノヲミツケダシマシタ
2,aaioeaoouiaoaiaioooiauaanoooiueaiaia
0,私の着物もお嬢さんのも同じ戸棚の隅に重ねてあったのです
1,ワタシノキモノモオジョウサンノモオナジトダナノスミニカサネテアッタノデス
2,aaioiooooouaoooaioaaouiiaaeeauaoeu
0,私が何ともいわずに席を立ち掛けると、奥さんは急に改まった調子になって、私にどう思うかと聞くのです
1,ワタシガナントモイワズニセキヲタチカケルト、オクサンハキュウニアラタマッタチョウシニナッテ、ワタシニドウオモウカトキクノデス
2,aaiaanooiauieioaiaeuoouaaiuuiaaaauaouiiaueaaiiouoouaoiuoeu
0,その聞き方は何をどう思うのかと反問しなければ解らないほど不意でした
1,ソノキキカタハナニヲドウオモウノカトハンモンシナケレバワカラナイホドフイデシタ
2,ooiiaaaaioouoouoaoanoiaeeaaaaaioouieia
0,それがお嬢さんを早く片付けた方が得策だろうかという意味だと判然した時、私はなるべく緩くらな方がいいだろうと答えました
1,ソレガオジョウサンヲハヤクカタヅケタホウガトクサクダロウカトイウイミダトハンゼンシタトキ、ワタシハナルベクユルクラナホウガイイダロウトコタエマシタ
2,oeaoouaoaauaaueaouaouauaouaoiuiiaoaneiaoiaaiaaueuuuuaaouaiiaouooaeaia
0,奥さんは自分もそう思うといいました
1,オクサンハジブンモソウオモウトイイマシタ
2,ouaaiuoouoouoiiaia
0,奥さんとお嬢さんと私の関係がこうなっている所へ、もう一人男が入り込まなければならない事になりました
1,オクサントオジョウサントワタシノカンケイガコウナッテイルトコロヘ、モウイチニンオトコガイリコマナケレバナラナイコトニナリマシタ
2,ouaooouaoaaioaneiaouaueiuoooeouiiioooaiioaaeeaaaaiooiaiaia
0,その男がこの家庭の一員となった結果は、私の運命に非常な変化を来しています
1,ソノオトコガコノカテイノイチイントナッタケッカハ、ワタシノウンメイニヒジョウナヘンカヲキタシテイマス
2,oooooaooaeioiiioauaeaaaaiouneiiiouaenaoiaieiau
0,もしその男が私の生活の行路を横切らなかったならば、おそらくこういう長いものをあなたに書き残す必要も起らなかったでしょう
1,モシソノオトコガワタシノセイカツノコウロヲヨコギラナカッタナラバ、オソラクコウイウナガイモノヲアナタニカキノコスヒツヨウモオコラナカッタデショウ
2,oioooooaaaioeiauoouooooiaaauaaaaooauouiuaaioooaaaiaioouiuouoooaaauaeou
0,私は手もなく、魔の通る前に立って、その瞬間の影に一生を薄暗くされて気が付かずにいたのと同じ事です
1,ワタシハテモナク、マノトオルマエニタッテ、ソノシュンカンノカゲニイッショウヲウスグラクサレテキガツカズニイタノトドウジコトデス
2,aaiaeoauaooouaeiaueoounaoaeiiououuuauaeeiauauiiaooouiooeu
0,自白すると、私は自分でその男を宅へ引張って来たのです
1,ジハクスルト、ワタシハジブンデソノオトコヲタクヘヒッパッテキタノデス
2,iauuuoaaiaiueooooooaueiaueiaoeu
0,無論奥さんの許諾も必要ですから、私は最初何もかも隠さず打ち明けて、奥さんに頼んだのです
1,ムロンオクサンノキョダクモヒツヨウデスカラ、ワタシハサイショナニモカモカクサズウチアケテ、オクサンニタノンダノデス
2,uoouaoioauoiuoueuaaaaiaaioaioaoauauuiaeeouaiaoaoeu
0,ところが奥さんは止せといいました
1,トコロガオクサンハヨセトイイマシタ
2,oooaouaaoeoiiaia
0,私には連れて来なければ済まない事情が充分あるのに、止せという奥さんの方には、筋の立った理屈はまるでなかったのです
1,ワタシニハツレテコナケレバスマナイジジョウガジュウブンアルノニ、ヨセトイウオクサンノホウニハ、スジノタッタリクツハマルデナカッタノデス
2,aaiiaueeoaeeauaaiiouauuuauoioeoiuouaoouiauioauaiuuaaueaauaoeu
0,だから私は私の善いと思うところを強いて断行してしまいました
1,ダカラワタシハワタシノヨイトオモウトコロヲシイテダンコウシテシマイマシタ
2,aaaaaiaaaiooiooouooooiieanouieiaiaia
0,十九「私はその友達の名をここにＫと呼んでおきます
1,ジュウキュウ「ワタシハソノトモダチノナヲココニケイトヨンデオキマス
2,uuiuuaaiaooooaioaoooieiooeoiau
0,私はこのＫと小供の時からの仲好でした
1,ワタシハコノケイトショウキョウノトキカラノナカヨシミデシタ
2,aaiaooeioouiouooiaaoaaoiieia
0,小供の時からといえば断らないでも解っているでしょう、二人には同郷の縁故があったのです
1,ショウキョウノトキカラトイエバコトワラナイデモワカッテイルデショウ、ニニンニハドウキョウノエンコガアッタノデス
2,ouiouooiaaoieaooaaaieoaaueiueouiiiaouiouoenoaauaoeu
0,Ｋは真宗の坊さんの子でした
1,ケイハシンシュウノボウサンノコデシタ
2,eiainuuoouaooeia
0,もっとも長男ではありません、次男でした
1,モットモチョウナンデハアリマセン、ジナンデシタ
2,oooouaeaaiaeiaeia
0,それである医者の所へ養子にやられたのです
1,ソレデアルイシャノトコロヘヨウシニヤラレタノデス
2,oeeauiaooooeouiiaaeaoeu
0,私の生れた地方は大変本願寺派の勢力の強い所でしたから、真宗の坊さんは他のものに比べると、物質的に割が好かったようです
1,ワタシノウマレタチホウハタイヘンホンガンジハノセイリョクノツヨイトコロデシタカラ、シンシュウノボウサンハタノモノニクラベルト、ブッシツテキニワリガヨカッタヨウデス
2,aaiouaeaiouaaieonaniaoeiououoioooeiaaainuuoouaaaoooiuaeuouiueiiaiaoauaoueu
0,一例を挙げると、もし坊さんに女の子があって、その女の子が年頃になったとすると、檀家のものが相談して、どこか適当な所へ嫁にやってくれます
1,イチレイヲアゲルト、モシボウサンニオンナノコガアッテ、ソノオンナノコガトシゴロニナッタトスルト、ダンカノモノガソウダンシテ、ドコカテキトウナトコロヘヨメニヤッテクレマス
2,iieioaeuooiouaionaooaaueooonaooaoiooiauaouuoanaoooaouaieooaeiouaoooeoeiaueueau
0,無論費用は坊さんの懐から出るのではありません
1,ムロンヒヨウハボウサンノフトコロカラデルノデハアリマセン
2,uoiouaouaouoooaaeuoeaaiae
0,そんな訳で真宗寺は大抵有福でした
1,ソンナヤクデシンシュウジハタイテイアリフクデシタ
2,onaaueinuuiaaieiaiuueia
0,Ｋの生れた家も相応に暮らしていたのです
1,ケイノウマレタイエモソウオウニクラシテイタノデス
2,eiouaeaieoououiuaieiaoeu
0,しかし次男を東京へ修業に出すほどの余力があったかどうか知りません
1,シカシジナンヲトウキョウヘシュウギョウニダスホドノヨリョクガアッタカドウカシリマセン
2,iaiiaoouioueuuouiauooooouaauaaouaiiae
0,また修業に出られる便宜があるので、養子の相談が纏まったものかどうか、そこも私には分りません
1,マタシュウギョウニデラレルベンギガアルノデ、ヨウシノソウダンガマトマッタモノカドウカ、ソコモワタシニハワカリマセン
2,aauuouieaeueniaauoeouioouaaaoauaooaouaoooaaiiaaaiae
0,とにかくＫは医者の家へ養子に行ったのです
1,トニカクケイハイシャノイエヘヨウシニイッタノデス
2,oiaueiaiaoieeouiiiuaoeu
0,それは私たちがまだ中学にいる時の事でした
1,ソレハワタシタチガマダチュウガクニイルトキノコトデシタ
2,oeaaaiaiaaauuauiiuoioooeia
0,私は教場で先生が名簿を呼ぶ時に、Ｋの姓が急に変っていたので驚いたのを今でも記憶しています
1,ワタシハキョウジョウデセンセイガメイボヲヨブトキニ、ケイノセイガキュウニカワッテイタノデオドロイタノヲイマデモキオクシテイマス
2,aaiaiououeeneiaeiooouoiieioeiaiuuiaaueiaoeoooiaooiaeoiouieiau
0,Ｋの養子先もかなりな財産家でした
1,ケイノヨウシサキモカナリナザイサンカデシタ
2,eioouiaioaaiaaiaaeia
0,Ｋはそこから学資を貰って東京へ出て来たのです
1,ケイハソコカラガクシヲモラッテトウキョウヘデテキタノデス
2,eiaooaaauiooaueouioueeeiaoeu
0,出て来たのは私といっしょでなかったけれども、東京へ着いてからは、すぐ同じ下宿に入りました
1,デテキタノハワタシトイッショデナカッタケレドモ、トウキョウヘツイテカラハ、スグオナジゲシュクニハイリマシタ
2,eeiaoaaaioioeaauaeeooouioueuieaaauuoaieuuiaiiaia
0,その時分は一つ室によく二人も三人も机を並べて寝起きしたものです
1,ソノジブンハヒトツシツニヨクニニンモサンニンモツクエヲナラベテネオキシタモノデス
2,ooiuaiouiuiouiioaiouueoaaeeeoiiaooeu
0,Ｋと私も二人で同じ間にいました
1,ケイトワタシモニニンデオナジカンニイマシタ
2,eioaaioiieoaiaiiaia
0,山で生捕られた動物が、檻の中で抱き合いながら、外を睨めるようなものでしたろう
1,ヤマデナマトラレタドウブツガ、オリノナカデダキアイナガラ、ソトヲネメルヨウナモノデシタロウ
2,aaeaaoaeaouuuaoioaaeaiaiaaaoooeeuouaooeiaou
0,二人は東京と東京の人を畏れました
1,ニニンハトウキョウトトウキョウノヒトヲオソレマシタ
2,iiaouiouoouiouoiooooeaia
0,それでいて六畳の間の中では、天下を睥睨するような事をいっていたのです
1,ソレデイテロクジョウノマノナカデハ、テンカヲヘイゲイスルヨウナコトヲイッテイタノデス
2,oeeieououoaoaaeaenaoeieiuuouaoooiueiaoeu
0,しかし我々は真面目でした
1,シカシワレワレハマジメデシタ
2,iaiaeaeaaieeia
0,我々は実際偉くなるつもりでいたのです
1,ワレワレハジッサイエラクナルツモリデイタノデス
2,aeaeaiaieauauuoieiaoeu
0,ことにＫは強かったのです
1,コトニケイハツヨカッタノデス
2,ooieiauoauaoeu
0,寺に生れた彼は、常に精進という言葉を使いました
1,テラニウマレタカレハ、ツネニショウジントイウコトバヲツカイマシタ
2,eaiuaeaaeaueiouioiuooaouaiaia
0,そうして彼の行為動作は悉くこの精進の一語で形容されるように、私には見えたのです
1,ソウシテカレノコウイドウサハコトゴトクコノショウジンノイチゴデケイヨウサレルヨウニ、ワタシニハミエタノデス
2,ouieaeoouiouaaoooouooouioiioeeiouaeuouiaaiiaieaoeu
0,私は心のうちで常にＫを畏敬していました
1,ワタシハココロノウチデツネニケイヲイケイシテイマシタ
2,aaiaoooouieueieioieiieiaia
0,Ｋは中学にいた頃から、宗教とか哲学とかいうむずかしい問題で、私を困らせました
1,ケイハチュウガクニイタコロカラ、シュウキョウトカテツガクトカイウムズカシイモンダイデ、ワタシヲコマラセマシタ
2,eiauuauiiaooaauuiouoaeuauoaiuuuaiionaieaaiooaaeaia
0,これは彼の父の感化なのか、または自分の生れた家、すなわち寺という一種特別な建物に属する空気の影響なのか、解りません
1,コレハカレノチチノカンカナノカ、マタハジブンノウマレタイエ、スナワチテラトイウイッシュトクベツナタテモノニゾクスルクウキノエイキョウナノカ、ワカリマセン
2,oeaaeoiioanaaoaaaaiuouaeaieuaaieaoiuiuoueuaaeooiouuuuuioeiiouaoaaaiae
0,ともかくも彼は普通の坊さんよりは遥かに坊さんらしい性格をもっていたように見受けられます
1,トモカクモカレハフツウノボウサンヨリハハルカニボウサンラシイセイカクヲモッテイタヨウニミウケラレマス
2,ooauoaeauuuoouaoiaauaiouaaiieiauooueiaouiiueaeau
0,元来Ｋの養家では彼を医者にするつもりで東京へ出したのです
1,ガンライケイノヨウカデハカレヲイシャニスルツモリデトウキョウヘダシタノデス
2,anaieioouaeaaeoiaiuuuoieouioueaiaoeu
0,しかるに頑固な彼は医者にはならない決心をもって、東京へ出て来たのです
1,シカルニガンコナカレハイシャニハナラナイケッシンヲモッテ、トウキョウヘデテキタノデス
2,iauianoaaeaiaiaaaaieiooueouioueeeiaoeu
0,私は彼に向って、それでは養父母を欺くと同じ事ではないかと詰りました
